GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS709068181,2022-10-21 9:23:59,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,,,Coyote Hills Regional Park,L216132,H,37.553764,-122.0875025,2002-01-18,,obsr1248848,S52582428,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS544050641,2024-12-08 19:09:37,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2002-01-06,,obsr761571,S38253055,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS344377889,2015-09-27 20:42:56,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,USFWS_608,,Don Edwards NWR (ALA Co.),L500360,H,37.5316305,-122.0733619,2002-01-28,,obsr166210,S25175866,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,/b/x/x/x airboat rail survey
URN:CornellLabOfOrnithology:EBIRD:OBS93102830,2016-08-09 15:36:39,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,,32,,,Willows,L193860,T,39.52428,-122.19409,2002-01-12,13:00:00,obsr209531,S6477376,Traveling,P22,EBIRD,60,9.656,,11,1,,0,1,0,,"SAC Aud. Soc. to SAC NWR 12 Jan. '02. --California, Willows. I missed (GRHE).",
URN:CornellLabOfOrnithology:EBIRD:OBS35997227,2024-12-22 17:33:01,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Humboldt,US-CA-023,BIRDLIFE_29500|US-CA_43,5,,,HUM_Arcata Marsh,L1863148,P,40.8574442,-124.0932448,2002-01-20,7:00:00,obsr86404,S2640630,Incidental,P20,EBIRD,600,,,3,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS31603225,2024-12-22 17:33:01,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Humboldt,US-CA-023,BIRDLIFE_29500|US-CA_43,5,,,Arcata Marsh and Wildlife Sanctuary,L189487,H,40.857361,-124.094612,2002-01-20,7:00:00,obsr97446,S2306682,Area,P23,EBIRD,600,,30.3521,3,1,,0,1,0,,Big day at the Arcata Marsh with Jim T. and Matt W.,
URN:CornellLabOfOrnithology:EBIRD:OBS2374152531,2024-09-09 21:53:36,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Sonny Bono Salton Sea NWR (please use more specific location),L1120003,H,33.0919021,-115.7072163,2002-01-25,9:15:00,obsr214929,S190724678,Traveling,P22,EBIRD,150,4.828,,2,1,G12858571,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS204079391,2024-09-09 21:19:49,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Sonny Bono Salton Sea NWR (please use more specific location),L1120003,H,33.0919021,-115.7072163,2002-01-13,7:00:00,obsr240264,S14602621,Traveling,P22,EBIRD,540,80.467,,16,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1571824279,2024-09-09 20:55:05,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Sonny Bono Salton Sea NWR (please use more specific location),L1120003,H,33.0919021,-115.7072163,2002-01-25,9:15:00,obsr417337,S123206243,Traveling,P22,EBIRD,150,4.828,,2,1,G12858571,0,1,0,,Includes the road leading to the NWR,
URN:CornellLabOfOrnithology:EBIRD:OBS153687811,2023-10-22 4:04:22,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,2,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_29533|US-CA_271,33,,,Picacho SRA,L1319637,H,33.0224549,-114.6142888,2002-01-08,,obsr33616,S10800805,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS692516092,2019-01-02 0:40:14,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,,,Salton Sea--Lack Rd. at Lindsey Rd,L275798,H,33.1474887,-115.6479886,2002-01-04,,obsr114768,S51201571,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,From old notes. Gjon C. Hazard,
URN:CornellLabOfOrnithology:EBIRD:OBS56542254,2023-10-22 4:54:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Salton Sea--south end (please use more specific locations),L326350,H,33.1923574,-115.6041527,2002-01-13,7:00:00,obsr116502,S4081659,Traveling,P22,EBIRD,450,77.246,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS445724915,2024-09-09 22:24:16,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Salton Sea--south end (please use more specific locations),L326350,H,33.1923574,-115.6041527,2002-01-01,,obsr190782,S32749415,Historical,P62,EBIRD,,,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS40684156,2022-10-21 9:05:12,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Salton Sea--south end (please use more specific locations),L326350,H,33.1923574,-115.6041527,2002-01-13,,obsr91638,S2898990,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS267476761,2024-09-09 21:52:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,USFWS_181,,Salton Sea--south end (please use more specific locations),L326350,H,33.1923574,-115.6041527,2002-01-31,15:00:00,obsr178408,S19442694,Traveling,P22,EBIRD,120,48.28,,2,1,,0,1,0,,,"South End Salton Sea, Imperial Co, CA"
URN:CornellLabOfOrnithology:EBIRD:OBS652914277,2024-09-09 23:00:02,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,USFWS_181,,Sonny Bono Salton Sea NWR--Union Tract / Visitor Center,L673436,H,33.1774666,-115.6150961,2002-01-06,,obsr267350,S48195425,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS80759426,2024-09-09 23:28:10,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,,,"southeast corner region Salton Sea, Imperial",L782211,P,33.1697436,-115.5899048,2002-01-08,8:30:00,obsr194146,S5715833,Traveling,P22,EBIRD,480,48.279,,1,1,,0,1,0,,,Sheldon Res.
URN:CornellLabOfOrnithology:EBIRD:OBS704849237,2023-06-30 18:04:51,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,US-CA_200,32,,,Peck Rd. Water Conservation Park,L152136,H,34.10053,-118.01333,2002-01-20,,obsr231462,S52216825,Historical,P62,EBIRD,,,,1,1,,0,1,0,,This entry is from hand-written notes.,
URN:CornellLabOfOrnithology:EBIRD:OBS704842677,2022-03-28 12:52:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,,32,,,Sepulveda Basin--East of Woodley Ave,L194688,H,34.1767221,-118.4737308,2002-01-17,,obsr231462,S52216350,Historical,P62,EBIRD,,,,1,1,,0,1,0,,This entry is from hand-written notes.,
URN:CornellLabOfOrnithology:EBIRD:OBS592965139,2021-04-01 2:20:06,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,,32,,,El Dorado Regional Park,L304993,H,33.8148106,-118.088522,2002-01-12,,obsr114768,S44051759,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,From old notes. Gjon C. Hazard,
URN:CornellLabOfOrnithology:EBIRD:OBS697159555,2020-03-22 11:36:06,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,,32,,,El Dorado Regional Park,L304993,H,33.8148106,-118.088522,2002-01-05,,obsr33333,S51576502,Historical,P62,EBIRD,,,,,0,,0,1,0,,,
