GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS47452398,2018-08-03 0:05:29,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-01-27,9:30:00,obsr122985,S3465187,Traveling,P22,EBIRD,90,3.219,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47164235,2024-09-09 22:31:41,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,USFWS_608,,Don Edwards NWR (ALA Co.),L500360,H,37.5316305,-122.0733619,2008-01-18,12:40:00,obsr115521,S3447222,Traveling,P22,EBIRD,70,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47270970,2024-09-09 22:31:41,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,,,Coyote Hills Regional Park,L216132,H,37.553764,-122.0875025,2008-01-21,5:45:00,obsr112836,S3453807,Traveling,P22,EBIRD,240,8.851,,1,1,,0,1,0,,,Fly-over.
URN:CornellLabOfOrnithology:EBIRD:OBS50432498,2024-05-20 0:18:04,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,,,Coyote Hills Regional Park,L216132,H,37.553764,-122.0875025,2008-01-18,,obsr91486,S3632673,Incidental,P20,EBIRD,1,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS281897956,2023-04-17 23:31:38,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline--Radio Tower Hills,L810622,H,37.6500534,-122.1523476,2008-01-12,8:00:00,obsr8586,S20627078,Traveling,P22,EBIRD,180,4.828,,16,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1264763489,2023-04-17 23:31:38,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline--Radio Tower Hills,L810622,H,37.6500534,-122.1523476,2008-01-12,,obsr128626,S96669990,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547544323,2024-09-09 22:40:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-01-08,,obsr761571,S38311985,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547554879,2024-09-09 22:40:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-01-31,,obsr761571,S38312041,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS199794103,2014-03-07 12:42:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_141,,,,Albany Mudflats,L484238,H,37.892331,-122.3117995,2008-01-12,,obsr92733,S14311646,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS46746243,2018-08-03 0:04:23,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,3,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-01-07,14:40:00,obsr122985,S3411763,Traveling,P22,EBIRD,60,1.609,,2,0,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47350408,2021-04-01 2:10:03,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,3,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs,L485567,P,37.6691468,-121.8366623,2008-01-23,8:30:00,obsr106762,S3458571,Incidental,P20,EBIRD,240,,,9,1,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547637907,2024-09-09 22:42:11,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-02-10,,obsr761571,S38312098,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS48199299,2016-08-09 15:15:37,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-02-15,9:30:00,obsr122985,S3513492,Traveling,P22,EBIRD,90,3.219,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547635069,2024-09-09 22:40:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-02-06,,obsr761571,S38312070,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47982098,2021-03-18 22:09:56,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-02-10,10:00:00,obsr108152,S3500265,Incidental,P20,EBIRD,120,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS50902666,2018-08-03 0:08:16,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,,,Coyote Hills Regional Park,L216132,H,37.553764,-122.0875025,2008-03-10,9:00:00,obsr122985,S3666121,Traveling,P22,EBIRD,180,0.805,,8,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547774014,2022-06-30 0:18:01,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-03-20,,obsr761571,S38317147,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS75654772,2009-10-02 22:16:25,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,"Wm Cann Memorial Park, Union City",L786244,P,37.5879691,-122.0454025,2008-03-16,23:45:00,obsr172295,S5386003,Stationary,P21,EBIRD,45,,,1,1,,0,1,0,,"In an EBB posting, I had read about this little park tucked away in Union City, bordering Alameda Creek. Another birder had seen sapsuckers, so it seemed like a good place to check out after leaving Coyote Hills that morning. I parked and walked the up to the levee. On the levee are a line of pepper trees. I waited just briefly and saw two sapsuckers. As I stood on the levee, the Osprey few over.",
URN:CornellLabOfOrnithology:EBIRD:OBS50578141,2018-08-03 0:07:39,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-03-02,9:00:00,obsr122985,S3643057,Traveling,P22,EBIRD,120,3.219,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS709076494,2019-02-11 1:43:01,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Fremont,L123810,T,37.54824,-121.98907,2008-03-24,,obsr1248848,S52583358,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,seen from BART at 19:20
URN:CornellLabOfOrnithology:EBIRD:OBS547670717,2024-09-09 22:40:51,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-03-09,,obsr761571,S38316985,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS547774709,2024-09-09 22:42:22,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,5,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-03-23,,obsr761571,S38317201,Historical,P62,EBIRD,,,,,1,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS78160525,2009-11-23 0:02:41,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-04-12,15:00:00,obsr99520,S5561757,Traveling,P22,EBIRD,60,3.219,,2,0,,0,1,0,,,Saw it just after it caught a fish.  It flew around over the water a number of times before taking off to eat it somewhere.
URN:CornellLabOfOrnithology:EBIRD:OBS78160251,2016-08-09 15:15:37,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2008-04-12,8:30:00,obsr99520,S5561741,Traveling,P22,EBIRD,180,4.828,,10,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS53072294,2021-04-02 4:13:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Mines Rd. (ALA Co.),L390392,H,37.587895,-121.6074071,2008-04-26,9:00:00,obsr57626,S3817664,Incidental,P20,EBIRD,120,16.093,404.6856,2,1,,0,1,0,,Dave Bowden of Berkeley was with me.,
URN:CornellLabOfOrnithology:EBIRD:OBS54547023,2024-05-20 0:17:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L500926,P,37.58295,-121.692102,2008-05-31,8:00:00,obsr91486,S3911828,Traveling,P22,EBIRD,420,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS548060803,2022-11-08 0:03:56,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2008-05-23,,obsr761571,S38327175,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
