GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS901802326,2020-04-24 15:31:30,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,,,,Upper Newport Bay Nature Preserve,L192875,H,33.636203,-117.8876352,1996-01-05,,obsr113508,S67735197,Historical,P62,EBIRD,,,,2,0,,0,1,0,,"With John. Clear, mild weather. Low tide.",
URN:CornellLabOfOrnithology:EBIRD:OBS82747315,2023-12-21 10:39:18,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|BIRDLIFE_31214|US-CA_4732,32,,,Bolsa Chica Ecological Reserve,L164929,H,33.7026531,-118.050735,1996-01-14,13:00:00,obsr194146,S5850006,Traveling,P22,EBIRD,90,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS639486938,2020-03-21 23:52:38,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,32,,,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",L109339,H,33.6637274,-117.8426814,1996-01-24,10:00:00,obsr231462,S47174492,Historical,P62,EBIRD,120,1.609,,1,1,,0,1,0,,From hand-written notes.,
URN:CornellLabOfOrnithology:EBIRD:OBS390690387,2018-08-02 22:14:41,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,32,,,Upper Newport Bay--Back Bay Dr.,L740881,H,33.6235893,-117.886734,1996-01-20,,obsr399103,S28906826,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS45290537,2017-08-16 0:58:31,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,,,,Upper Newport Bay Nature Preserve,L192875,H,33.636203,-117.8876352,1996-01-27,15:00:00,obsr116502,S3287451,Traveling,P22,EBIRD,120,4.828,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS82748024,2018-08-02 22:14:40,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,US-CA_256,32,USFWS_74,,Tijuana Slough NWR,L265929,P,32.5710707,-117.1290303,1996-01-15,13:00:00,obsr194146,S5850052,Traveling,P22,EBIRD,90,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS507823649,2024-07-25 21:39:56,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,,32,,,Santee,L5923453,P,32.8574817,-117.0084715,1996-01-15,,obsr31143,S37365819,Historical,P62,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS135501491,2024-06-28 16:51:04,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Francisco,US-CA-075,,32,,,Lake Merced - for long travelling lists - use more specific hotspots where appropriate,L109465,H,37.7207,-122.4931,1996-01-30,,obsr205067,S9533979,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS77733369,2024-09-09 23:27:39,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Cachuma Lake Park,L570192,H,34.5739701,-119.9579144,1996-01-07,,obsr28253,S5534675,Incidental,P20,EBIRD,,,,,1,,0,1,0,,Mohawk Shores and Point area,
URN:CornellLabOfOrnithology:EBIRD:OBS561512237,2021-03-25 12:43:28,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Cachuma Lake Park,L570192,H,34.5739701,-119.9579144,1996-01-01,,obsr471490,S41421369,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,/T/N
URN:CornellLabOfOrnithology:EBIRD:OBS172285184,2024-09-09 20:45:15,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Lake Cachuma - eagle cruise,L1832517,P,34.5783796,-119.9463038,1996-01-07,,obsr28253,S12265048,Incidental,P20,EBIRD,,,,,1,,0,1,0,,Took an eagle cruise with my parents,
URN:CornellLabOfOrnithology:EBIRD:OBS258987038,2024-09-09 21:52:43,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Lake Cachuma Eagle Cruise,L2909897,P,34.5715837,-119.9321594,1996-01-14,8:00:00,obsr169976,S18736739,Traveling,P22,EBIRD,180,16.093,,20,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS74906982,2021-08-05 2:45:58,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Santa Cruz,US-CA-087,,32,,,College Lake,L281754,H,36.946382,-121.7446834,1996-01-01,9:00:00,obsr90708,S5334654,Traveling,P22,EBIRD,6,8.69,,1,1,,0,1,0,,all waterbirds counted; lake mostly flooded,
URN:CornellLabOfOrnithology:EBIRD:OBS74907066,2021-08-05 2:45:58,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Santa Cruz,US-CA-087,,32,,,College Lake,L281754,H,36.946382,-121.7446834,1996-01-19,9:00:00,obsr90708,S5334655,Traveling,P22,EBIRD,2,0.805,,1,0,,0,1,0,,all waterbirds counted; lake mostly flooded,
URN:CornellLabOfOrnithology:EBIRD:OBS284960602,2019-06-28 20:01:41,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Tuolumne,US-CA-109,,32,,,Salinas St.,L2019172,P,37.711994,-120.346193,1996-01-01,,obsr195199,S20866965,Incidental,P20,EBIRD,,,,2,0,,0,1,0,,,We heard chirp-call and saw it circle overhead.
URN:CornellLabOfOrnithology:EBIRD:OBS1248342548,2023-09-14 14:14:18,7739,issf,avibase-F78E8D2B,Osprey,Pandion haliaetus,Osprey (American),Pandion haliaetus carolinensis,,2,,,,,United States,US,California,US-CA,Yolo,US-CA-113,,32,,,Putah Creek--Hwy 128 Bridge (YOL Co.),L827297,H,38.5133629,-122.095626,1996-01-07,,obsr162737,S95461026,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,2
URN:CornellLabOfOrnithology:EBIRD:OBS1248342551,2021-10-05 0:22:51,7739,issf,avibase-F78E8D2B,Osprey,Pandion haliaetus,Osprey (American),Pandion haliaetus carolinensis,,1,,,,,United States,US,California,US-CA,Yolo,US-CA-113,,32,,,Monticello Dam (YOL Co.),L557814,H,38.5141576,-122.1031666,1996-01-01,,obsr162737,S95461027,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,1
URN:CornellLabOfOrnithology:EBIRD:OBS1248345829,2023-11-13 10:19:26,7739,issf,avibase-F78E8D2B,Osprey,Pandion haliaetus,Osprey (American),Pandion haliaetus carolinensis,,2,,,,,United States,US,California,US-CA,Yolo,US-CA-113,,32,,,Lake Solano--Pleasants Valley Rd. bridge (YOL Co.),L3017600,H,38.4934698,-122.0283759,1996-01-01,,obsr162737,S95461262,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,2
URN:CornellLabOfOrnithology:EBIRD:OBS827226282,2024-09-09 23:35:12,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Lake Earl Wildlife Area--Lakeview Dr. overlook,L375207,H,41.8130668,-124.1806984,1996-02-26,12:45:00,obsr280995,S61395285,Stationary,P21,EBIRD,45,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2821496804,2025-02-19 19:41:32,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,,,Salton Sea--Wister Unit,L673458,H,33.2806736,-115.5796909,1996-02-10,,obsr357750,S210962309,Historical,P62,EBIRD,,,,,1,,0,1,0,,,/FL /   / Salton Sea / Imperial County / California / United States / North America  /
URN:CornellLabOfOrnithology:EBIRD:OBS445710350,2016-11-27 12:56:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,USFWS_181,,Sonny Bono Salton Sea NWR--Union Tract / Visitor Center,L673436,H,33.1774666,-115.6150961,1996-02-10,,obsr190782,S32748402,Historical,P62,EBIRD,,,,2,1,,0,1,0,,,on submerged telephone pole in lake
URN:CornellLabOfOrnithology:EBIRD:OBS1756943865,2024-09-09 21:17:29,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26228|US-CA_215,33,,,Salton Sea--New River Delta,L219784,H,33.110554,-115.6814203,1996-02-15,7:20:00,obsr623855,S141219655,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,Historical,Carrying a fish
URN:CornellLabOfOrnithology:EBIRD:OBS71626316,2023-09-11 9:59:12,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,,32,,,Castaic Lagoon,L279651,H,34.5049298,-118.610158,1996-02-10,14:45:00,obsr21348,S5082924,Traveling,P22,EBIRD,30,1.609,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS42322452,2018-08-02 22:14:50,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Monterey,US-CA-053,US-CA_142,,,,Elkhorn Slough Reserve (NERR),L353255,H,36.8182308,-121.7364764,1996-02-08,,obsr127466,S3004066,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS42342033,2014-01-02 14:27:18,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Monterey,US-CA-053,US-CA_142,,,,Elkhorn Slough Reserve (NERR),L353255,H,36.8182308,-121.7364764,1996-02-25,,obsr127466,S3005663,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS115982858,2019-02-08 13:04:50,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|BIRDLIFE_31214|US-CA_4732,32,,,2.3-HCP-West-THE BLOCK,L1038211,P,33.6945795,-118.0126503,1996-02-14,8:00:00,obsr192293,S8099125,Stationary,P21,EBIRD,60,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS445744200,2023-12-21 10:46:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,,,,Upper Newport Bay,L207063,H,33.6432772,-117.8879356,1996-02-19,6:50:00,obsr171759,S32750737,Traveling,P22,EBIRD,180,1.609,,3,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS45292525,2023-12-21 10:42:12,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|BIRDLIFE_31214|US-CA_4732,32,,,Bolsa Chica Ecological Reserve,L164929,H,33.7026531,-118.050735,1996-02-03,9:45:00,obsr116502,S3287561,Traveling,P22,EBIRD,120,3.219,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1190294035,2021-06-26 18:52:54,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,US-CA_253,32,,,Caspers Wilderness Park,L286407,H,33.5694333,-117.5533676,1996-02-16,10:15:00,obsr503056,S90833766,Historical,P62,EBIRD,60,,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS76573891,2023-12-21 10:46:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,,,,Upper Newport Bay,L207063,H,33.6432772,-117.8879356,1996-02-19,8:30:00,obsr125809,S5452089,Traveling,P22,EBIRD,90,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS200172729,2021-03-19 0:38:02,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,BIRDLIFE_26213|US-CA_205,32,,,Upper Newport Bay--Back Bay Dr.,L740881,H,33.6235893,-117.886734,1996-02-17,13:10:00,obsr399103,S14337672,Incidental,P20,EBIRD,,,,,1,,0,1,0,,2 hr. 20 min.; Monthly Count--Area 3 (I believe this was somewhere along Back Bay Drive),
URN:CornellLabOfOrnithology:EBIRD:OBS427191677,2022-02-16 21:13:11,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,,33,,,Kent Seatech Fish Farms (NO PUBLIC/BIRDER ACCESS)),L391991,H,33.5373795,-116.0975397,1996-02-23,8:00:00,obsr607587,S31389971,Traveling,P22,EBIRD,120,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS425825063,2022-02-16 21:13:11,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,,33,,,Kent Seatech Fish Farms (NO PUBLIC/BIRDER ACCESS)),L391991,H,33.5373795,-116.0975397,1996-02-23,8:00:00,obsr405988,S31278874,Traveling,P22,EBIRD,120,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS33185896,2024-10-22 17:16:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,BIRDLIFE_31373|US-CA_244,32,,,San Jacinto Wildlife Area,L163561,H,33.8854488,-117.104104,1996-02-10,,obsr91638,S2421688,Incidental,P20,EBIRD,,,,,1,,0,1,0,,L.A. Aububon field trip,
URN:CornellLabOfOrnithology:EBIRD:OBS425825008,2024-10-22 17:16:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,BIRDLIFE_31373|US-CA_244,32,,,San Jacinto Wildlife Area,L163561,H,33.8854488,-117.104104,1996-02-10,8:00:00,obsr405988,S31278872,Traveling,P22,EBIRD,120,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS45408622,2021-04-01 2:35:26,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,US-CA_249,32,,,Hidden Valley Wildlife Area,L284577,H,33.961964,-117.49741,1996-02-11,9:20:00,obsr116502,S3295232,Traveling,P22,EBIRD,310,4.828,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS162146163,2021-04-02 1:44:38,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Riverside,US-CA-065,BIRDLIFE_31373|US-CA_244,32,,,San Jacinto Wildlife Area,L163561,H,33.8854488,-117.104104,1996-02-22,10:30:00,obsr194695,S11457946,Traveling,P22,EBIRD,360,16.093,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS45408277,2024-10-22 17:16:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,BIRDLIFE_31373|US-CA_244,32,,,San Jacinto Wildlife Area,L163561,H,33.8854488,-117.104104,1996-02-10,8:00:00,obsr116502,S3295207,Traveling,P22,EBIRD,480,8.047,,10,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS427191140,2024-10-22 17:16:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Riverside,US-CA-065,BIRDLIFE_31373|US-CA_244,32,,,San Jacinto Wildlife Area,L163561,H,33.8854488,-117.104104,1996-02-10,8:00:00,obsr607587,S31389944,Traveling,P22,EBIRD,120,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS354627877,2022-08-18 22:19:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,2,,,,,United States,US,California,US-CA,San Diego,US-CA-073,BIRDLIFE_26217|US-CA_210,32,,,Bayshore Bikeway--Emory Cove & Pond 11,L761524,H,32.6020077,-117.1238845,1996-02-24,8:00:00,obsr61049,S25937966,Traveling,P22,EBIRD,210,3.701,,20,1,,0,1,0,,SDAS trip under special permission from salt works. Number of participants and mileage estimated. We did a large loop around ponds 10 and 11 with start and end at Boulevard Avenue and 8th Street.,Both on artificial nest platform for ~1 hour.
URN:CornellLabOfOrnithology:EBIRD:OBS45293029,2024-02-09 10:54:25,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,BIRDLIFE_30180|US-CA_204,32,,,San Elijo Lagoon--west,L192604,P,33.0072018,-117.2717335,1996-02-07,12:10:00,obsr116502,S3287590,Traveling,P22,EBIRD,50,1.609,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS851453327,2022-06-11 17:19:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,US-CA_256,32,USFWS_74,,Tijuana Slough NWR - general area,L10247644,P,32.5712719,-117.1274875,1996-02-18,,obsr830509,S63402144,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56975638,2023-11-02 15:25:37,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,US-CA_229,32,,,Woodbridge Ecological Reserve (Isenberg Crane Reserve),L299325,H,38.1576924,-121.4437401,1996-02-17,,obsr27456,S4118932,Historical,P62,EBIRD,,,,,0,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS74907149,2021-08-05 16:52:57,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Santa Cruz,US-CA-087,,32,,,College Lake,L281754,H,36.946382,-121.7446834,1996-02-26,9:00:00,obsr90708,S5334657,Traveling,P22,EBIRD,2,1.609,,1,0,,0,1,0,,all waterbirds counted; 100% flooded,
URN:CornellLabOfOrnithology:EBIRD:OBS74907105,2021-08-05 2:45:58,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Santa Cruz,US-CA-087,,32,,,College Lake,L281754,H,36.946382,-121.7446834,1996-02-15,9:00:00,obsr90708,S5334656,Traveling,P22,EBIRD,2,0.805,,1,0,,0,1,0,,all waterbirds counted; 100% flooded,
URN:CornellLabOfOrnithology:EBIRD:OBS1414707292,2022-05-04 14:44:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Solano,US-CA-095,,32,,,Stebbins Cold Canyon Reserve,L354446,H,38.5071325,-122.0974159,1996-02-18,13:00:00,obsr1343858,S65478513,Traveling,P22,EBIRD,60,0.805,,1,1,,0,1,0,,Entered in eBird from field notes on 3/5/2020.,
URN:CornellLabOfOrnithology:EBIRD:OBS874516318,2020-03-06 0:15:50,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Yolo,US-CA-113,,32,,,Putah Creek--fishing access #5,L4149719,H,38.5070721,-122.0428276,1996-02-18,12:00:00,obsr1343858,S65478427,Traveling,P22,EBIRD,30,0.644,,1,1,,0,1,0,,Entered into eBird from field notes on 3/5/2020.,
URN:CornellLabOfOrnithology:EBIRD:OBS83020567,2010-02-05 21:56:00,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Contra Costa,US-CA-013,,32,,,Holland Tract,L593832,H,37.9751239,-121.58638,1996-03-07,10:00:00,obsr194146,S5860491,Traveling,P22,EBIRD,60,16.093,,1,0,,0,1,0,,,
