GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1866946129,2023-11-04 11:07:49,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,San Mateo,US-CA-081,,32,,,Crystal Springs Reservoir,L677500,H,37.5095897,-122.3518181,1994-06-24,,obsr1180686,S153715218,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS207008677,2024-05-31 20:08:31,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,1,,,,,United States,US,California,US-CA,Santa Cruz,US-CA-087,,,,,Wilder Ranch SP--Table Rock,L2494694,H,36.969589,-122.1335592,1994-06-23,,obsr90708,S14877456,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,PERCHED W/ FISH IN MONTEREY PINE
URN:CornellLabOfOrnithology:EBIRD:OBS333723747,2021-03-18 23:57:47,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,2,,,,,United States,US,California,US-CA,Shasta,US-CA-089,US-CA_109,9,,,"Nubieber BBS, Stop 41",L3814091,P,41.052449,-121.4582911,1994-06-08,8:30:00,obsr26970,S24410593,Stationary,P21,EBIRD,3,,,1,1,,0,1,0,,"Nubieber BBS, CA-14-003",
URN:CornellLabOfOrnithology:EBIRD:OBS843335349,2019-12-28 22:27:10,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Shasta,US-CA-089,,15,,,Lassen Volcanic NP--Manzanita Lake,L452011,H,40.5316108,-121.5663815,1994-06-30,,obsr830509,S62723072,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS333725366,2016-06-17 1:46:46,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,2,,,,,United States,US,California,US-CA,Shasta,US-CA-089,US-CA_109,9,,,"Nubieber BBS, Stop 44",L3814149,P,41.0620257,-121.4731291,1994-06-08,8:45:00,obsr26970,S24410730,Stationary,P21,EBIRD,3,,,1,1,,0,1,0,,"Nubieber BBS, CA-14-003",
URN:CornellLabOfOrnithology:EBIRD:OBS360914526,2021-04-01 2:49:19,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Siskiyou,US-CA-093,,5,,,Seiad Valley Area (Very General),L3224637,P,41.8453622,-123.1931305,1994-06-24,5:00:00,obsr19726,S26441618,Historical,P62,EBIRD,420,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1717262673,2023-05-10 0:17:18,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Sonoma,US-CA-097,US-CA_122,,,,Bodega Bay--harbor and immediate vicinity,L109489,H,38.3238144,-123.0488491,1994-06-17,,obsr561466,S136856961,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1415322248,2022-05-05 3:49:25,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Sonoma,US-CA-097,US-CA_122,,,,Bodega Bay--harbor and immediate vicinity,L109489,H,38.3238144,-123.0488491,1994-06-17,,obsr561466,S108979173,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS344394251,2022-10-21 8:58:36,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Sonoma,US-CA-097,,32,,,Laguna - north from Occidental and High School Road junction,L436544,H,38.4275718,-122.8325558,1994-06-05,,obsr166210,S25176734,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,/b/m/x/x Laguana de Santa Rosa
URN:CornellLabOfOrnithology:EBIRD:OBS951835553,2021-04-01 2:15:33,7737,species,avibase-1327AC55,Osprey,Pandion haliaetus,,,,X,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,,,,Crescent City--Pebble Beach,L734546,H,41.7669266,-124.234128,1994-07-23,7:00:00,obsr7108,S71120947,Historical,P62,EBIRD,90,0,,2,1,G5516982,0,1,0,,"MH, RH",
