GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS47325092,2024-02-17 14:14:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Monterey,US-CA-053,BIRDLIFE_29514|US-CA_153,32,,,Lake San Antonio--north end and/or Pleyto,L384207,H,35.8637349,-120.9920883,1997-01-18,9:00:00,obsr116502,S3457052,Traveling,P22,EBIRD,165,11.265,,22,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1408026272,2022-04-29 11:45:33,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Placer,US-CA-061,,15,,,Lake Tahoe--Commons Beach,L8131836,H,39.1699318,-120.141355,1997-01-30,13:15:00,obsr496984,S108373216,Traveling,P22,EBIRD,45,0.322,,1,1,,0,1,0,,60 degrees F. Sunny. Plenty of snow on the ground.,
URN:CornellLabOfOrnithology:EBIRD:OBS1076162319,2021-02-16 14:11:40,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,San Benito,US-CA-069,,32,,,Paicines Reservoir,L129142,H,36.7261009,-121.2822037,1997-01-17,,obsr128530,S81752914,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS691397676,2023-08-23 16:33:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,San Bernardino,US-CA-071,,33,,,Spring Valley Lake (restricted access),L625896,H,34.4945317,-117.2698689,1997-01-10,8:00:00,obsr1130189,S51105054,Historical,P62,EBIRD,240,,,3,1,G4343740,0,1,1,,"Eugene Cardiff, Dori Myers, and Steve Meyers observed birds on and around the lake, weather high thin clouds and light west breeze, 65 to 70 degrees F.",
URN:CornellLabOfOrnithology:EBIRD:OBS782949738,2023-08-23 16:33:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,San Bernardino,US-CA-071,,33,,,Spring Valley Lake (restricted access),L625896,H,34.4945317,-117.2698689,1997-01-10,8:00:00,obsr281992,S58006625,Historical,P62,EBIRD,240,,,3,1,G4343740,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56977647,2021-09-06 18:23:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,Camanche Reservoir/N (San Joaquin)--from pullout in Amador Co.,L594330,H,38.2405396,-121.0083961,1997-01-19,,obsr27456,S4119159,Incidental,P20,EBIRD,,,,,0,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56980989,2009-11-24 0:08:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,McIntyre Rd.,L595179,H,38.2126252,-121.0371494,1997-01-19,,obsr27456,S4119487,Incidental,P20,EBIRD,,,,,0,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56977073,2021-09-06 18:23:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,5,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,Camanche Reservoir/N (San Joaquin)--from pullout in Amador Co.,L594330,H,38.2405396,-121.0083961,1997-01-20,11:30:00,obsr27456,S4119124,Incidental,P20,EBIRD,,,,,0,,0,1,1,,,"all immatures; approx 1130, N Camanche Parkway"
URN:CornellLabOfOrnithology:EBIRD:OBS56977043,2021-09-06 18:23:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,Camanche Reservoir/N (San Joaquin)--from pullout in Amador Co.,L594330,H,38.2405396,-121.0083961,1997-01-26,,obsr27456,S4119105,Incidental,P20,EBIRD,,,,,0,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS93584171,2021-03-25 12:36:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,McGurk's Ranch,L924354,P,38.0659752,-120.9906077,1997-01-04,7:00:00,obsr127892,S6512044,Traveling,P22,EBIRD,480,8.047,,1,1,,0,1,1,,Wallace-Bellato CBC,
URN:CornellLabOfOrnithology:EBIRD:OBS849710777,2024-09-09 23:46:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Santa Clara,US-CA-085,US-CA_140,32,,,Calaveras Reservoir (SCL Co.),L830439,H,37.4613697,-121.8186378,1997-01-01,7:30:00,obsr227080,S63258707,Traveling,P22,EBIRD,60,4.023,,1,0,,0,1,0,,Birding along Calaveras Road and scoping the south end of the lake from a pulloff along the road,First-year bird in a sycamore at the south end
URN:CornellLabOfOrnithology:EBIRD:OBS1075206213,2021-02-15 14:36:43,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Santa Clara,US-CA-085,US-CA_140,32,,,Calaveras Reservoir (SCL Co.),L830439,H,37.4613697,-121.8186378,1997-01-05,,obsr128530,S81633656,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS14983111,2021-03-19 1:21:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Santa Clara,US-CA-085,US-CA_140,32,,,Isabel Valley,L152078,P,37.318054,-121.53833,1997-01-03,,obsr26985,S1083897,Incidental,P20,EBIRD,,,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS430081154,2016-11-28 16:06:14,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Solano,US-CA-095,,32,,,Lake Solano (SOL Co.),L1179043,H,38.4887672,-122.0116282,1997-01-06,,obsr276807,S31599936,Historical,P62,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS303101420,2021-03-25 16:56:20,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Tehama,US-CA-103,,32,,,"Tehama Raptor Route, Segment 4",L2083204,P,40.1238807,-122.3138165,1997-01-05,9:00:00,obsr26970,S22348476,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,"Another driving lesson, more year birds.",
URN:CornellLabOfOrnithology:EBIRD:OBS62695415,2021-03-19 0:13:45,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Ventura,US-CA-111,,32,,,Los Padres NF--Mt. Pinos (VEN),L152133,H,34.8124317,-119.1463672,1997-01-09,,obsr168035,S4549260,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS101050913,2024-04-26 9:34:45,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Colusa,US-CA-011,US-CA_231,32,USFWS_427,,Colusa NWR,L303500,H,39.1864415,-122.0441835,1997-02-15,11:00:00,obsr34879,S7083390,Stationary,P21,EBIRD,60,,,,1,,0,1,0,,Jon Ogan recorded.,
URN:CornellLabOfOrnithology:EBIRD:OBS2719983926,2024-12-23 21:27:25,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Contra Costa,US-CA-013,,32,,,"Alamo, CA",L38806944,P,37.8498374,-122.0325056,1997-02-07,,obsr1482740,S206364642,Historical,P62,EBIRD,,,,,0,,0,1,0,,Entered by Steve Buffi.  Jean had almost 50 yrs of almost daily observations at her home and around the town of Alamo.  Building home and town list.,Immature
URN:CornellLabOfOrnithology:EBIRD:OBS942436625,2023-03-17 23:29:40,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Humboldt,US-CA-023,,5,,,Hoopa--Shoemaker Rd.,L1854354,H,41.0275336,-123.6643329,1997-02-07,21:00:00,obsr1285479,S70407928,Incidental,P20,EBIRD,,,,3,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS552014251,2023-03-07 16:31:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Humboldt,US-CA-023,BIRDLIFE_29500|US-CA_43,5,,,Mad River Estuary--Hammond Bridge,L3865109,H,40.9240241,-124.1203862,1997-02-27,,obsr114768,S40707073,Incidental,P20,EBIRD,,,,2,0,,0,1,0,,"From old notes. Gjon C. Hazard, Ornithology I class","Single, first-year bird."
URN:CornellLabOfOrnithology:EBIRD:OBS157011454,2021-03-18 22:26:11,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Inyo,US-CA-027,,9,,,Bishop WTP (restricted access),L502607,H,37.3561041,-118.3751106,1997-02-07,12:15:00,obsr204942,S11026016,Traveling,P22,EBIRD,45,1.609,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1967078115,2024-03-01 0:06:13,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Kern,US-CA-029,BIRDLIFE_29525|US-CA_217,32,,,Kern River Preserve - HQ,L24404896,P,35.6691441,-118.3041149,1997-02-28,9:00:00,obsr718596,S163311505,Traveling,P22,EBIRD,60,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS648880317,2020-03-13 14:39:32,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,BIRDLIFE_30186|US-CA_209,32,,,San Clemente Island--Horton/Twin Dams canyons,L3105215,H,32.910434,-118.4733009,1997-02-25,,obsr144933,S47889137,Historical,P62,EBIRD,,,,,0,,0,1,0,,,MAB
URN:CornellLabOfOrnithology:EBIRD:OBS50010007,2018-08-16 17:18:33,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Los Angeles,US-CA-037,BIRDLIFE_30186|US-CA_209,32,,,San Clemente Island--Boulders North/South,L2146397,H,32.8984562,-118.4588385,1997-02-26,,obsr144933,S3606875,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,"BOULDERS NORTH (FROM B.S)||JAM, JHG"
URN:CornellLabOfOrnithology:EBIRD:OBS477021850,2023-07-31 20:06:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Mendocino,US-CA-045,,32,,,Hopland Research and Extension Center (Restricted Access),L2146581,H,39.0020417,-123.0847102,1997-02-04,,obsr548521,S35305218,Historical,P62,EBIRD,,,,,0,,0,1,0,,,RJK at Watershed 1
URN:CornellLabOfOrnithology:EBIRD:OBS477597061,2023-07-31 20:06:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Mendocino,US-CA-045,,32,,,Hopland Research and Extension Center (Restricted Access),L2146581,H,39.0020417,-123.0847102,1997-02-26,,obsr548521,S35349586,Historical,P62,EBIRD,,,,1,0,,0,1,0,,,Adult bird top of Watersheds- Kevin Ryan
URN:CornellLabOfOrnithology:EBIRD:OBS1078254720,2024-02-17 14:14:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Monterey,US-CA-053,BIRDLIFE_29514|US-CA_153,32,,,Lake San Antonio--north end and/or Pleyto,L384207,H,35.8637349,-120.9920883,1997-02-16,,obsr128530,S81957816,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1078253017,2024-02-17 14:14:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Monterey,US-CA-053,BIRDLIFE_29514|US-CA_153,32,,,Lake San Antonio--north end and/or Pleyto,L384207,H,35.8637349,-120.9920883,1997-02-15,,obsr128530,S81957448,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS34354061,2017-08-16 1:06:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,8,,,,,United States,US,California,US-CA,Plumas,US-CA-063,US-CA_187,15,,,Sierra Valley (Plumas),L355013,P,39.766532,-120.3436,1997-02-13,,obsr107139,S2516969,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS34354077,2017-08-16 1:07:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,8,,,,,United States,US,California,US-CA,Plumas,US-CA-063,US-CA_187,15,,,Sierra Valley (Plumas),L355013,P,39.766532,-120.3436,1997-02-23,,obsr107139,S2516788,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS99338915,2021-03-25 12:18:21,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Plumas,US-CA-063,,15,,,Sierra Valley (Plumas County),L1003763,P,39.729528,-120.3813858,1997-02-15,,obsr231130,S6956299,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,"One adult, one subadult"
URN:CornellLabOfOrnithology:EBIRD:OBS1078120615,2021-02-19 13:23:57,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,San Benito,US-CA-069,,32,,,Paicines Reservoir,L129142,H,36.7261009,-121.2822037,1997-02-08,,obsr128530,S81943870,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1676935898,2023-09-22 6:22:59,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Benito,US-CA-069,,32,,,Cienega Rd.--Airline Hwy.,L23432070,P,36.710544,-121.2780445,1997-02-01,15:25:00,obsr53545,S132922773,Historical,P62,EBIRD,35,,,,1,,0,1,0,,"Pinoche Valley Field Trip - Gray & Gloria with Maryanne Danielson, Jean-Marie Spoelman, and members of the intermediate birding class.",
URN:CornellLabOfOrnithology:EBIRD:OBS1677004534,2023-04-07 8:45:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Benito,US-CA-069,,32,,,Paicines Reservoir,L129142,H,36.7261009,-121.2822037,1997-02-17,15:50:00,obsr53545,S132929764,Historical,P62,EBIRD,10,,,2,1,,0,1,0,,"Very high reservoir level, few ducks.",
URN:CornellLabOfOrnithology:EBIRD:OBS1676937776,2023-04-07 7:07:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Benito,US-CA-069,,32,,,Paicines Reservoir,L129142,H,36.7261009,-121.2822037,1997-02-01,15:00:00,obsr53545,S132922568,Historical,P62,EBIRD,25,,,,1,,0,1,0,,"Pinoche Valley Field Trip - Gray & Gloria with Maryanne Danielson, Jean-Marie Spoelman, and members of the intermediate birding class.",
URN:CornellLabOfOrnithology:EBIRD:OBS47380155,2021-04-01 2:37:33,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,San Bernardino,US-CA-071,,32,,,Big Bear Lake,L225958,H,34.2543329,-116.9284029,1997-02-09,10:30:00,obsr116502,S3460336,Traveling,P22,EBIRD,150,27.358,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56977609,2021-09-06 18:23:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,San Joaquin,US-CA-077,,32,,,Camanche Reservoir/N (San Joaquin)--from pullout in Amador Co.,L594330,H,38.2405396,-121.0083961,1997-02-23,,obsr27456,S4119152,Incidental,P20,EBIRD,,,,,0,,0,1,1,,,adult
URN:CornellLabOfOrnithology:EBIRD:OBS693897888,2019-03-29 1:03:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Cachuma Lake Park,L570192,H,34.5739701,-119.9579144,1997-02-08,8:00:00,obsr227553,S51323213,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS425557415,2016-08-26 13:05:57,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32,,,Cachuma Lake Park,L570192,H,34.5739701,-119.9579144,1997-02-01,,obsr113332,S31258219,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,/p juvenile
URN:CornellLabOfOrnithology:EBIRD:OBS34376044,2017-08-16 1:06:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Sierra,US-CA-091,US-CA_187,15,,,Sierra Valley (Sierra),L355000,P,39.589583,-120.3669,1997-02-13,,obsr107139,S2518862,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS171694238,2022-10-21 8:42:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Sutter,US-CA-101,,32,,,Pleasant Grove Rd,L1826941,P,38.9619257,-121.4876272,1997-02-09,10:00:00,obsr237676,S12220616,Traveling,P22,EBIRD,25,16.093,,2,1,G498820,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS171694294,2022-10-21 8:42:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Sutter,US-CA-101,,32,,,Pleasant Grove Rd,L1826941,P,38.9619257,-121.4876272,1997-02-09,10:00:00,obsr245551,S12220619,Traveling,P22,EBIRD,25,16.093,,2,1,G498820,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS303186473,2017-08-16 1:06:51,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Tehama,US-CA-103,,32,,,I-5 near Tehama-Glenn co. line,L1356570,P,39.8154126,-122.1998046,1997-02-10,9:00:00,obsr26970,S22355042,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,standing on the ground a bit north of the marker
URN:CornellLabOfOrnithology:EBIRD:OBS184017369,2020-12-07 12:06:38,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,"Unknown Sex, Immature (2); Unknown Sex, Adult (1)",United States,US,California,US-CA,Yuba,US-CA-115,,32,,,District 10--Mathews Ln.,L632521,H,39.2391671,-121.5390015,1997-02-02,,obsr270838,S13241701,Incidental,P20,EBIRD,,,,4,1,,0,1,0,,Toy's and Sandy,
URN:CornellLabOfOrnithology:EBIRD:OBS268981137,2014-08-24 22:19:59,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,1997-03-03,12:00:00,obsr238187,S19565335,Traveling,P22,EBIRD,120,3.219,,3,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS436447613,2023-07-25 7:51:28,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,15,,,Feather Falls Trail,L2402396,H,39.6429745,-121.2739992,1997-03-29,,obsr86424,S32057588,Historical,P62,EBIRD,,,,1,1,,0,1,0,,,On the Feather Falls trail; we saw one adult soar over the valley.
URN:CornellLabOfOrnithology:EBIRD:OBS289533807,2016-03-16 16:34:29,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Kern,US-CA-029,BIRDLIFE_29525|US-CA_217,32,,,Kern River Preserve--Headquarters,L726768,H,35.669,-118.306,1997-03-01,,obsr7422,S21226818,Historical,P62,EBIRD,,,,1,0,,0,1,0,,,"was an adult observed flying over KRP Headquarters,"
