GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1291659204,2021-12-08 13:58:12,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2006-01-21,,obsr1107319,S98631195,Historical,P62,EBIRD,,,,2,1,G7507358,0,1,0,,,New County Bird for us.
URN:CornellLabOfOrnithology:EBIRD:OBS1291652800,2021-12-08 14:09:01,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2006-01-21,,obsr18725,S98631189,Historical,P62,EBIRD,,,,2,1,G7507358,0,1,0,,,New County Bird for us.
URN:CornellLabOfOrnithology:EBIRD:OBS50432794,2025-01-17 17:37:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Mines Rd. (ALA Co.),L390392,H,37.587895,-121.6074071,2006-03-31,,obsr91486,S3632617,Incidental,P20,EBIRD,1,,,1,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS34006759,2019-01-24 2:38:15,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Sunol Reservoire,L351174,P,37.5061637,-121.8330946,2006-10-14,18:30:00,obsr37690,S2482248,Incidental,P20,EBIRD,,,,,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS35211795,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,del valle,L360575,P,37.5856957,-121.7088068,2006-11-25,,obsr92816,S2590178,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS35216666,2018-08-02 23:44:41,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Sunol Reservoire,L351174,P,37.5061637,-121.8330946,2006-12-07,15:30:00,obsr37690,S2590529,Stationary,P21,EBIRD,20,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS76369770,2021-04-01 2:14:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Eastern Alpine County Loop,L781069,P,38.7953028,-119.7585297,2006-05-01,8:00:00,obsr127892,S5437439,Traveling,P22,EBIRD,360,48.279,,2,1,G125173,0,1,0,,With Frances Oliver,
URN:CornellLabOfOrnithology:EBIRD:OBS76369453,2021-04-01 2:14:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Eastern Alpine County Loop,L781069,P,38.7953028,-119.7585297,2006-05-01,8:00:00,obsr194146,S5437415,Traveling,P22,EBIRD,360,48.279,,2,1,G125173,0,1,0,,With Frances Oliver,
URN:CornellLabOfOrnithology:EBIRD:OBS75308683,2018-08-02 23:35:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Eastern Alpine County Loop,L781069,P,38.7953028,-119.7585297,2006-05-01,8:00:00,obsr127892,S5362511,Traveling,P22,EBIRD,360,48.28,,2,1,G123568,0,1,0,,"nice spring day. No wind!. Birded with Steve Glover. Added 1 to his list- 190. I added 2. Usual spots. No migrants. Best bird - Sandhill Crane, only 1 other record per JLu",
URN:CornellLabOfOrnithology:EBIRD:OBS459174657,2018-08-02 23:35:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Eastern Alpine County Loop,L781069,P,38.7953028,-119.7585297,2006-05-01,8:00:00,obsr142442,S33829953,Traveling,P22,EBIRD,300,80.465,,2,1,G123568,0,1,0,,,
