GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS56821117,2021-03-18 22:16:40,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2005-01-01,,obsr27456,S4106710,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1220138918,2021-08-18 15:56:44,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Immature (1)",United States,US,California,US-CA,Amador,US-CA-005,,32,,,Five Mile Dr. (AMA Co.),L618406,H,38.3643392,-120.9636784,2005-01-30,,obsr18725,S93416090,Incidental,P20,EBIRD,,,,2,0,G7105286,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1220140689,2021-08-18 15:56:44,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Immature (1)",United States,US,California,US-CA,Amador,US-CA-005,,32,,,Five Mile Dr. (AMA Co.),L618406,H,38.3643392,-120.9636784,2005-01-30,,obsr1107319,S93416092,Incidental,P20,EBIRD,,,,2,0,G7105286,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS149444271,2022-10-21 8:38:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,"Unknown Sex, Adult (3)",United States,US,California,US-CA,Butte,US-CA-007,,32,,,Rancho Llano Seco,L14532897,P,39.6035066,-121.9520736,2005-01-05,7:00:00,obsr218054,S10520060,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS150004178,2013-06-11 17:29:19,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,7-mile Lane,L1513464,P,39.5558096,-121.9087747,2005-01-12,8:10:00,obsr26970,S10558376,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2158266168,2024-05-14 23:24:39,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2005-01-05,,obsr876179,S174602495,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS149597615,2020-09-05 1:30:55,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,4,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Sacramento River NWR--Llano Seco Unit (viewing platform),L419591,H,39.6049938,-121.9096184,2005-01-27,7:00:00,obsr218054,S10529684,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,all adults
URN:CornellLabOfOrnithology:EBIRD:OBS56869566,2021-04-02 4:17:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,,United States,US,California,US-CA,Calaveras,US-CA-009,,32,,,Camanche Reservoir--south shore and trout ponds (CLV Co.),L594019,H,38.2130299,-120.9255695,2005-01-01,,obsr27456,S4110516,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS964017776,2022-10-21 9:11:21,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Colusa,US-CA-011,US-CA_231,32,USFWS_427,,Colusa NWR--Auto Tour Route,L1337252,H,39.1851525,-122.0507795,2005-01-30,10:30:00,obsr1210909,S72093579,Traveling,P22,EBIRD,120,9.656,,4,1,G5593759,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS789110230,2022-10-21 9:16:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Colusa,US-CA-011,US-CA_231,32,USFWS_427,,Colusa NWR--Auto Tour Route,L1337252,H,39.1851525,-122.0507795,2005-01-30,10:30:00,obsr288062,S58502322,Traveling,P22,EBIRD,120,9.656,,4,1,G5593759,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1293134671,2021-12-11 0:11:55,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2005-01-22,10:30:00,obsr171476,S98724710,Traveling,P22,EBIRD,240,8.047,,13,0,,0,1,0,,leading trip for Friends of Alameda Refuge/Golden Gate Audubon,
URN:CornellLabOfOrnithology:EBIRD:OBS2112673305,2024-09-09 21:48:38,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2005-01-05,,obsr876179,S171379728,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1248378492,2022-10-21 8:28:24,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2005-01-17,,obsr162737,S95462856,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,2 ad
