GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS424421540,2021-08-05 2:45:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,,5,,,Crescent City,L4868956,P,41.754666,-124.202714,1999-01-18,,obsr51671,S31173333,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS101190013,2011-08-09 17:01:11,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,El Dorado,US-CA-017,,32,,,Latrobe area,L681208,H,38.5586365,-120.9833336,1999-01-02,14:00:00,obsr194146,S7094354,Traveling,P22,EBIRD,120,9.656,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1949029477,2024-02-12 1:37:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Fresno,US-CA-019,BIRDLIFE_29526|US-CA_227,32,,,Panoche Hills BLM (public land),L1304392,H,36.686226,-120.791266,1999-01-22,,obsr334540,S161261359,Historical,P62,EBIRD,,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS419060861,2024-09-09 22:19:02,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Glenn,US-CA-021,,32,,,Rd. Z--north of 162,L2459947,H,39.5251633,-121.9297886,1999-01-30,,obsr199985,S30772859,Historical,P62,EBIRD,,,,4,1,,0,1,0,,"with Ellen Blustein, Michael Stevenson, Don Reinberg; historical record from notes. Part of a day trip that included Sacramento NWR, roads in Colusa County (e.g. Norman Road) and Glenn County (up to Roads Y and Z), and Seven Mile Road to Llano Seco in Butte County. This list includes birds seen from roads in Glenn County between Norman Road (in Colusa County) and Seven Mile Road (Butte County), including Roads Y and Z in Glenn County.",
URN:CornellLabOfOrnithology:EBIRD:OBS419044535,2024-09-09 22:18:18,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,"Unknown Sex, Immature (1); Unknown Sex, Adult (2)",United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1999-01-30,8:00:00,obsr199985,S30771587,Historical,P62,EBIRD,,,,4,1,,0,1,0,,"with Ellen Blustein, Michael Stevenson, Don Reinberg; taken from notes made at the time","2 adult, 1-2 immature"
URN:CornellLabOfOrnithology:EBIRD:OBS146764972,2022-10-21 8:38:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1999-01-01,9:00:00,obsr190616,S10334023,Traveling,P22,EBIRD,60,4.828,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS644883157,2024-02-19 9:54:16,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1999-01-30,,obsr138047,S47587296,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,Sacramento NWR
URN:CornellLabOfOrnithology:EBIRD:OBS241133914,2020-04-30 11:39:27,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Immature (1)",United States,US,California,US-CA,Humboldt,US-CA-023,,5,,,Eel River--Alderpoint to Cain Rock Trestle,L876206,H,40.1479957,-123.603251,1999-01-30,10:10:00,obsr26970,S17556818,Traveling,P22,EBIRD,90,3.219,,1,1,,0,1,0,,"I'm not sure if this is the right marker, because I crossed the trestle and walked south.  I spent 30 minutes walking, but don't remember where I started.  I was looking for Rufous-crowned Sparrow.",3rd-year
URN:CornellLabOfOrnithology:EBIRD:OBS133931542,2013-09-11 14:00:29,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Inyo,US-CA-027,US-CA_214,9,,,Tinemaha Reservoir,L601731,H,37.0601088,-118.2279968,1999-01-10,13:50:00,obsr204942,S9402305,Traveling,P22,EBIRD,70,1.609,,2,1,G328216,0,1,0,,Overlook,
URN:CornellLabOfOrnithology:EBIRD:OBS134085352,2013-09-11 14:00:29,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Inyo,US-CA-027,US-CA_214,9,,,Tinemaha Reservoir,L601731,H,37.0601088,-118.2279968,1999-01-10,13:50:00,obsr140586,S9415038,Traveling,P22,EBIRD,70,1.609,,2,1,G328216,0,1,0,,Overlook,
URN:CornellLabOfOrnithology:EBIRD:OBS34346768,2022-10-21 8:58:27,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,9,,,,,United States,US,California,US-CA,Lassen,US-CA-035,US-CA_111,9,,,Honey Lake,L109447,H,40.2542012,-120.340849,1999-01-27,,obsr107139,S2516124,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS99988363,2011-03-18 3:09:20,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Mariposa,US-CA-043,,32,,,Lake McSwain,L591812,H,37.5208229,-120.3083181,1999-01-17,13:00:00,obsr194146,S7001940,Traveling,P22,EBIRD,45,1.609,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS897328648,2020-04-18 12:57:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Male, Adult (1)",United States,US,California,US-CA,Mendocino,US-CA-045,,32,,,Burris Ln.,L806718,H,39.2779872,-123.0865717,1999-01-18,,obsr22550,S67408217,Historical,P62,EBIRD,,,,2,0,,0,1,0,,with GEC,
URN:CornellLabOfOrnithology:EBIRD:OBS126968351,2011-09-28 0:51:42,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Merced,US-CA-047,,32,,,San Luis Reservoir,L499371,H,37.0603828,-121.120491,1999-01-16,8:00:00,obsr159138,S8869719,Traveling,P22,EBIRD,30,1.609,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS138073224,2022-10-21 8:33:53,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Modoc,US-CA-049,US-CA_112,9,USFWS_830,,Tule Lake NWR (MOD Co.),L644320,H,41.871,-121.4326,1999-01-01,9:00:00,obsr167640,S9736581,Traveling,P22,EBIRD,120,32.187,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS79466924,2024-02-17 14:14:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Monterey,US-CA-053,BIRDLIFE_29514|US-CA_153,32,,,Lake San Antonio--north end and/or Pleyto,L384207,H,35.8637349,-120.9920883,1999-01-31,12:10:00,obsr200210,S5639756,Traveling,P22,EBIRD,180,12.874,,,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS34355334,2010-08-27 17:18:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Nevada,US-CA-057,,15,,,Truckee,L355034,P,39.327616,-120.182883,1999-01-25,,obsr107139,S2516876,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS71602761,2021-03-25 13:21:32,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Orange,US-CA-059,,32,,,Anaheim Coves Park (aka Burris Basin),L1396236,H,33.8257044,-117.869868,1999-01-24,8:00:00,obsr26981,S5081574,Traveling,P22,EBIRD,120,1.609,,1,0,,0,1,0,,bald eagle = 2nd year,
URN:CornellLabOfOrnithology:EBIRD:OBS1646275086,2023-03-02 23:33:14,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,San Benito,US-CA-069,BIRDLIFE_29526|US-CA_227,32,,,Panoche Valley--(Do not use this location),L910898,H,36.6306825,-120.8985329,1999-01-03,,obsr141555,S130031173,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS565438397,2024-07-25 21:40:14,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,San Diego,US-CA-073,,32,,,Escondido to Ramona area,L6688782,P,33.0948781,-116.9582691,1999-01-19,,obsr182152,S41745920,Historical,P62,EBIRD,,,,2,1,G2851436,0,1,0,,birding from Escondido to Ramona,
