GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS520370245,2024-12-08 19:09:37,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2004-01-18,,obsr761571,S38264192,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS986562328,2020-09-26 17:17:18,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2004-01-10,17:00:00,obsr171476,S74050063,Stationary,P21,EBIRD,60,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS160236488,2013-06-11 17:26:59,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Monument Hill Boat Ramp,L1331147,P,39.4910115,-121.6666567,2004-01-18,11:00:00,obsr26970,S11277552,Incidental,P20,EBIRD,,,,15,0,,0,1,0,,Only listed what was new for the day.,
URN:CornellLabOfOrnithology:EBIRD:OBS160232351,2021-03-19 0:24:31,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Immature (1)",United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2004-01-17,9:00:00,obsr26970,S11277270,Traveling,P22,EBIRD,450,8.047,,14,1,,0,1,0,,"Tour for Marin Audubon Society. A WHTKIT, a BELKIN seen by others.  Cool, 100% overcast, light N winds.",3rd year
URN:CornellLabOfOrnithology:EBIRD:OBS2418991230,2024-08-27 19:35:21,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2004-01-03,,obsr726175,S193005608,Incidental,P20,EBIRD,,,,5,0,,0,1,0,,"Birding with Victor, Brenda, Gail & Rolf",
URN:CornellLabOfOrnithology:EBIRD:OBS36610577,2022-12-21 16:05:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Butte,US-CA-007,,32,,,SR-162 west of Thermalito Afterbay,L7394430,P,39.467276,-121.6904497,2004-01-03,13:55:00,obsr18725,S2679791,Historical,P62,EBIRD,,,,2,1,G3795959,0,1,0,,"Sunny, 48-degrees F.",
URN:CornellLabOfOrnithology:EBIRD:OBS702747997,2022-12-21 21:19:20,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Butte,US-CA-007,,32,,,SR-162 west of Thermalito Afterbay,L7394430,P,39.467276,-121.6904497,2004-01-03,13:55:00,obsr1107319,S52037543,Historical,P62,EBIRD,,,,2,1,G3795959,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS160238427,2021-04-01 2:54:52,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,4,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,"SH 162 Corridor, BUT Co.",L991032,P,39.4637229,-121.8501121,2004-01-18,11:15:00,obsr26970,S11277683,Incidental,P20,EBIRD,,,,15,0,,0,1,0,,An incomplete list of birds noted.,
URN:CornellLabOfOrnithology:EBIRD:OBS56869776,2021-04-02 4:17:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,,United States,US,California,US-CA,Calaveras,US-CA-009,,32,,,Camanche Reservoir--south shore and trout ponds (CLV Co.),L594019,H,38.2130299,-120.9255695,2004-01-04,,obsr27456,S4110521,Incidental,P20,EBIRD,,,,,0,,0,1,0,,Wallace Bellota CBC,
URN:CornellLabOfOrnithology:EBIRD:OBS629350655,2021-04-02 4:17:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Calaveras,US-CA-009,,32,,,Salt Springs,L7452864,P,38.2131895,-120.8087969,2004-01-11,7:00:00,obsr676414,S46421442,Traveling,P22,EBIRD,480,32.187,,5,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS19303931,2021-04-02 4:17:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Calaveras,US-CA-009,,32,,,Pardee Reservoir--south end (CLV Co.),L854016,H,38.2512575,-120.8375931,2004-01-10,10:00:00,obsr21807,S1525942,Traveling,P22,EBIRD,60,16.093,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS86451167,2022-10-21 9:28:21,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Colusa,US-CA-011,US-CA_231,32,USFWS_427,,Colusa NWR,L303500,H,39.1864415,-122.0441835,2004-01-17,,obsr205108,S6055248,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,2nd year
URN:CornellLabOfOrnithology:EBIRD:OBS629637818,2024-09-09 22:59:37,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2004-01-18,8:00:00,obsr676414,S46441737,Traveling,P22,EBIRD,300,8.047,,6,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS293782898,2022-10-21 8:53:17,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2004-01-31,11:14:00,obsr169571,S21585167,Historical,P62,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS36012871,2013-07-01 12:00:44,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,2004-01-02,,obsr111309,S2641875,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS86449224,2022-10-21 9:17:26,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR--Auto Route & Visitor Center,L837268,H,39.4284385,-122.1564999,2004-01-18,,obsr205108,S6055149,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,"2nd, 3rd year (2 birds)"
URN:CornellLabOfOrnithology:EBIRD:OBS160251508,2024-10-22 19:44:57,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR--Auto Route & Visitor Center,L837268,H,39.4284385,-122.1564999,2004-01-18,13:00:00,obsr26970,S11279622,Traveling,P22,EBIRD,120,9.656,,15,1,,0,1,0,,1 AMEBIT seen by others.,4th year
URN:CornellLabOfOrnithology:EBIRD:OBS21876457,2022-06-10 13:40:12,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR--Auto Route & Visitor Center,L837268,H,39.4284385,-122.1564999,2004-01-19,10:00:00,obsr28701,S1655081,Traveling,P22,EBIRD,180,19.312,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS702743075,2022-12-21 21:19:20,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,"Unknown Sex, Adult (2); Unknown Sex, Immature (1)",United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR--Auto Route & Visitor Center,L837268,H,39.4284385,-122.1564999,2004-01-03,11:25:00,obsr1107319,S52037077,Historical,P62,EBIRD,,,,2,1,G3795862,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS36609771,2022-12-21 16:05:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,"Unknown Sex, Adult (2); Unknown Sex, Immature (1)",United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR--Auto Route & Visitor Center,L837268,H,39.4284385,-122.1564999,2004-01-03,11:25:00,obsr18725,S2679746,Historical,P62,EBIRD,,,,2,1,G3795862,0,1,0,,"Sunny, 45-degrees F. Drive around Auto Tour Route.",
URN:CornellLabOfOrnithology:EBIRD:OBS160239742,2015-08-10 10:42:57,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,,32,,,Road 60/61,L916457,P,39.4585457,-122.0959675,2004-01-18,11:45:00,obsr26970,S11277767,Incidental,P20,EBIRD,,,,15,0,,0,1,0,,a few birds I noted on this stretch.,
URN:CornellLabOfOrnithology:EBIRD:OBS19401098,2020-04-28 20:44:19,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Humboldt,US-CA-023,,5,,,Eel River--Dyerville overlook,L190961,H,40.35474,-123.922386,2004-01-23,,obsr34263,S1535585,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS211507185,2020-06-26 9:45:39,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,,,Salton Sea,L2342199,P,33.1099483,-115.6640625,2004-01-25,7:00:00,obsr425605,S15216562,Traveling,P22,EBIRD,300,32.187,,2,0,G808793,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS236275933,2020-06-26 9:45:39,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Imperial,US-CA-025,BIRDLIFE_26227|US-CA_269,33,,,Salton Sea,L2342199,P,33.1099483,-115.6640625,2004-01-25,7:00:00,obsr494507,S17136964,Traveling,P22,EBIRD,300,32.187,,2,0,G808793,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS341777092,2024-09-09 22:03:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Kern,US-CA-029,BIRDLIFE_29525|US-CA_217,32,,,Kern County Bird Blitz,L3885718,P,35.66046,-118.2938719,2004-01-30,,obsr276807,S24991306,Historical,P62,EBIRD,,,,2,1,,0,1,0,,,
