GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS137410012,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-01-25,11:00:00,obsr276807,S9685010,Stationary,P21,EBIRD,60,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS848789705,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,"Marina Ave., Livermore, CA",L1812328,P,37.6558907,-121.7598132,2012-01-01,9:00:00,obsr144904,S63182878,Historical,P62,EBIRD,120,,0.8094,1,1,,0,1,0,,Entered 1/8/2020.,
URN:CornellLabOfOrnithology:EBIRD:OBS135886104,2021-03-18 22:09:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,"Mines Road, Livermore, CA.",L874034,P,37.5939677,-121.6309261,2012-01-11,10:35:00,obsr30706,S9563819,Traveling,P22,EBIRD,125,11.909,,1,1,,0,1,0,,,adult seen flying west to east at mile marker 5.75
URN:CornellLabOfOrnithology:EBIRD:OBS137341517,2016-08-09 15:13:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-01-24,12:18:00,obsr159439,S9679375,Traveling,P22,EBIRD,90,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS171457881,2021-03-18 22:09:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Sycamore Grove Park,L500410,H,37.6444127,-121.782074,2012-02-18,8:45:00,obsr20116,S12202040,Traveling,P22,EBIRD,120,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS139931078,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-02-18,8:00:00,obsr34360,S9874395,Traveling,P22,EBIRD,180,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS709076610,2019-02-11 1:43:23,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Fremont,L123810,T,37.54824,-121.98907,2012-02-14,,obsr1248848,S52583372,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,perched on bare tree above marsh pond east of BART station
URN:CornellLabOfOrnithology:EBIRD:OBS138940889,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-02-11,8:15:00,obsr34360,S9806423,Traveling,P22,EBIRD,165,8.047,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS140972806,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Arroyo Road Staging Area,L638168,P,37.6206902,-121.7595005,2012-02-20,8:00:00,obsr34360,S9931236,Traveling,P22,EBIRD,150,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS141375147,2012-02-21 1:46:13,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Hy680-Stone Ridge Rd overpass,L1232766,P,37.695231,-121.9166565,2012-02-20,17:40:00,obsr57626,S9953895,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,fly over,
URN:CornellLabOfOrnithology:EBIRD:OBS140358695,2021-08-05 2:45:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,,,,Hayward Regional Shoreline--Grant Ave. access,L749295,H,37.6679579,-122.1614027,2012-02-19,9:00:00,obsr276807,S9898561,Traveling,P22,EBIRD,60,1.609,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS200594311,2013-06-07 10:04:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,I880 @ Mission Blvd.,L2213624,P,37.4840352,-121.9357967,2012-02-23,,obsr92733,S14359796,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS143070057,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-03-03,8:10:00,obsr34360,S10068415,Traveling,P22,EBIRD,180,6.437,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS146456093,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-03-31,8:00:00,obsr34360,S10313035,Traveling,P22,EBIRD,120,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS148560702,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Calaveras Reservoir (ALA Co.),L593991,H,37.48831,-121.8303108,2012-03-29,11:15:00,obsr161177,S10461750,Traveling,P22,EBIRD,45,9.656,,4,1,G383391,0,1,0,,,Sitting on nest on electrical wire. Viewed from calaveras road on west side of reservoir
URN:CornellLabOfOrnithology:EBIRD:OBS200471791,2024-09-09 21:17:51,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-03-11,,obsr92733,S14357236,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS145599535,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-03-24,8:00:00,obsr34360,S10251394,Traveling,P22,EBIRD,180,8.047,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS146852152,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Calaveras Reservoir (ALA Co.),L593991,H,37.48831,-121.8303108,2012-03-29,11:15:00,obsr208238,S10339951,Traveling,P22,EBIRD,45,9.656,,4,1,G383391,0,1,0,,,Sitting on nest on electrical wire. Viewed from calaveras road on west side of reservoir
URN:CornellLabOfOrnithology:EBIRD:OBS144885115,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-03-18,8:15:00,obsr34360,S10203344,Traveling,P22,EBIRD,180,6.437,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS146852073,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Calaveras Reservoir (ALA Co.),L593991,H,37.48831,-121.8303108,2012-03-29,11:15:00,obsr206390,S10339945,Traveling,P22,EBIRD,45,9.656,,4,1,G383391,0,1,0,,,Sitting on nest on electrical wire. Viewed from calaveras road on west side of reservoir
URN:CornellLabOfOrnithology:EBIRD:OBS142991076,2018-08-03 2:41:40,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Arroyo Del Valle,L472831,H,37.6208389,-121.7485571,2012-03-02,10:30:00,obsr240927,S10062882,Traveling,P22,EBIRD,120,3.219,,14,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS145828470,2012-03-26 1:44:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Calaveras Reservoir (ALA Co.),L593991,H,37.48831,-121.8303108,2012-03-25,18:00:00,obsr308338,S10266959,Stationary,P21,EBIRD,10,,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS148360697,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-04-14,8:30:00,obsr159439,S10448595,Traveling,P22,EBIRD,180,3.219,,20,1,,0,1,0,,OAS field trip,
URN:CornellLabOfOrnithology:EBIRD:OBS148385968,2018-08-03 2:48:12,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-04-14,8:45:00,obsr273882,S10450321,Traveling,P22,EBIRD,180,4.828,,1,1,,0,1,0,,,"Nest, pair, visible from equestrian center, end of the road"
URN:CornellLabOfOrnithology:EBIRD:OBS149292203,2021-03-18 22:09:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-04-21,10:15:00,obsr166679,S10510797,Traveling,P22,EBIRD,120,1.127,,21,1,G394577,0,1,0,,"Del Valle RP. Picnic area, bridge, and lake's south edge. <br />Submitted from BirdLog NA for iOS, version 1.4.2",Adult on nest
URN:CornellLabOfOrnithology:EBIRD:OBS148058712,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle EBRP,L893283,P,37.606181,-121.7350388,2012-04-08,8:00:00,obsr312353,S10425780,Traveling,P22,EBIRD,270,8.047,,9,1,G387677,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1923307731,2024-01-13 17:30:34,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2012-04-21,6:00:00,obsr651837,S158822237,Traveling,P22,EBIRD,420,80.467,,2,0,,0,1,0,,,
