GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS251252412,2021-03-25 11:09:59,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Alpine County,L2834194,P,38.6179435,-119.6507263,2008-06-14,,obsr20114,S18258537,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS165654108,2012-10-06 4:16:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Utica Res. with Hobbes,L1372739,P,38.4303918,-120.0125971,2008-07-07,8:00:00,obsr39127,S11724054,Area,P23,EBIRD,480,,40.4686,1,1,,0,1,0,,"Camping and Kayaking with Lacy, very casual and relaxed birding throughout the day.",
URN:CornellLabOfOrnithology:EBIRD:OBS126714359,2019-08-10 18:46:54,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Mud Lake & Long Valley Rds. (Alpine Co. only),L589749,H,38.7992496,-119.7487879,2008-08-17,,obsr27456,S8848905,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,"adult, perched in nesting tree; cloudy/light rain/thunder"
URN:CornellLabOfOrnithology:EBIRD:OBS56522764,2009-04-30 19:09:29,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Indian Creek Reservoir,L272916,H,38.7460172,-119.7780132,2008-08-17,,obsr27456,S4080123,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,"adult, perched in nesting tree; cloudy/light rain/thunder"
URN:CornellLabOfOrnithology:EBIRD:OBS57659248,2008-10-02 19:20:04,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alpine,US-CA-003,,15,,,Carson Pass,L443507,H,38.6935826,-119.9884272,2008-09-27,11:30:00,obsr41074,S4178622,Traveling,P22,EBIRD,120,4.023,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS75388977,2012-08-22 21:58:31,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,6,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2008-01-11,8:05:00,obsr127892,S5368512,Traveling,P22,EBIRD,300,16.093,,2,1,G453908,0,1,1,,Bald Eagle Survey with Joanne Katanic & Lynette.,
URN:CornellLabOfOrnithology:EBIRD:OBS161694488,2012-08-22 21:58:31,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,6,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2008-01-11,8:05:00,obsr21210,S11424442,Traveling,P22,EBIRD,300,16.093,,2,1,G453908,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS81095361,2010-01-08 10:52:28,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,26,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir,L787306,P,38.2211895,-120.9766388,2008-01-11,7:00:00,obsr21210,S5733073,Traveling,P22,EBIRD,300,16.093,,2,1,G138418,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS186257853,2021-08-05 2:45:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Ione WTP,L486218,H,38.3509456,-120.9561253,2008-03-21,8:00:00,obsr142799,S13433323,Traveling,P22,EBIRD,30,0.483,,2,0,G570852,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS186239451,2021-08-05 2:45:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Ione WTP,L486218,H,38.3509456,-120.9561253,2008-03-21,8:00:00,obsr252289,S13432091,Traveling,P22,EBIRD,30,0.483,,2,0,G570852,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56450086,2024-04-26 4:26:23,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Amador,US-CA-005,,15,,,Silver Lake Campground area,L588826,P,38.6721088,-120.1161861,2008-08-08,7:00:00,obsr34879,S4074171,Area,P23,EBIRD,840,,258.9988,3,0,,0,1,0,,North and east end of Silver Lake and around the summer home tracts and Silver Lake Forest Service campground,
URN:CornellLabOfOrnithology:EBIRD:OBS180851183,2013-02-13 20:59:18,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Amador,US-CA-005,,15,,,Silver Lake (AMA Co.),L382992,H,38.6709026,-120.1133537,2008-09-30,,obsr2738,S12950056,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS58334803,2008-10-26 20:02:40,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Amador,US-CA-005,,15,,,Bear River Reservoir Dam,L607741,P,38.5396734,-120.2582145,2008-10-26,13:45:00,obsr147985,S4229111,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS155019728,2018-08-03 0:25:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Pardee Reservoir--north end (AMA Co.),L826259,H,38.2814478,-120.8594799,2008-11-09,9:00:00,obsr159137,S10887843,Incidental,P20,EBIRD,,,,12,1,,0,1,0,,Sandhill Crane Fest field trip on Pardee Lake,
URN:CornellLabOfOrnithology:EBIRD:OBS59323475,2018-08-03 0:26:32,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2008-11-25,11:00:00,obsr147985,S4305498,Traveling,P22,EBIRD,20,0.161,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS59163064,2024-09-09 22:53:39,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Lake Pardee (Amador Co),L615812,P,38.2729581,-120.8551025,2008-11-21,6:30:00,obsr147985,S4294193,Traveling,P22,EBIRD,405,8.047,,1,1,,0,1,0,,Boat tour lead by EBMUD biologist and John Luther.  Central Valley Birding Symposium.,
URN:CornellLabOfOrnithology:EBIRD:OBS60585748,2010-06-30 23:28:41,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2008-12-27,14:00:00,obsr166892,S4395282,Incidental,P20,EBIRD,,,,2,0,G93171,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS60541476,2010-06-30 23:28:41,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Amador,US-CA-005,,32,,,Camanche Reservoir--north shore (AMA Co.),L617736,H,38.2311012,-120.9568977,2008-12-27,14:00:00,obsr27456,S4392269,Incidental,P20,EBIRD,,,,2,0,G93171,0,1,0,,"Adult pair; one perched high in dead tree, the other on massive nest.",
URN:CornellLabOfOrnithology:EBIRD:OBS47465348,2021-03-25 13:09:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Sacramento River NWR--Llano Seco Unit (viewing platform),L419591,H,39.6049938,-121.9096184,2008-01-27,11:00:00,obsr137612,S3465928,Stationary,P21,EBIRD,180,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2234492223,2024-09-09 21:53:13,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2008-01-19,8:00:00,obsr197588,S180664771,Incidental,P20,EBIRD,420,,,15,1,G12549791,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47709007,2022-10-21 9:11:09,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,4,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Rancho Esquon,L489224,P,39.6088623,-121.7563248,2008-01-26,14:00:00,obsr118388,S3481406,Traveling,P22,EBIRD,120,1.609,,20,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2229929453,2024-09-09 21:49:49,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2008-01-19,8:00:00,obsr1501893,S180282850,Incidental,P20,EBIRD,420,,,15,1,G12549791,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS185920098,2020-08-21 21:47:24,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Thermalito Afterbay (use specific hotspots when possible),L489492,H,39.4768831,-121.6739273,2008-01-06,8:30:00,obsr142799,S13407992,Traveling,P22,EBIRD,60,3.219,,2,0,G568889,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS118341225,2013-06-11 17:46:48,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Butte,US-CA-007,,32,,,SH 99 corridor (BUT Co.),L964887,P,39.8116992,-121.9165653,2008-01-17,7:40:00,obsr26970,S8238500,Traveling,P22,EBIRD,50,72.42,,2,0,,0,1,0,,A list of trip birds from a trip to Texas; exact locations in species comments.  List not complete.,MP 15
URN:CornellLabOfOrnithology:EBIRD:OBS206349978,2022-10-21 8:45:31,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L2128035,P,39.323625,-121.8179619,2008-01-19,23:03:00,obsr402559,S14825805,Traveling,P22,EBIRD,240,8.047,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47477050,2024-09-09 22:39:01,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2008-01-19,8:00:00,obsr93180,S3466586,Incidental,P20,EBIRD,420,,,15,1,G12549791,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS185919421,2020-08-21 21:47:24,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Thermalito Afterbay (use specific hotspots when possible),L489492,H,39.4768831,-121.6739273,2008-01-06,8:30:00,obsr252289,S13407937,Traveling,P22,EBIRD,60,3.219,,2,0,G568889,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2230609042,2024-09-09 21:51:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,,,Gray Lodge Wildlife Area,L368257,H,39.322878,-121.8361473,2008-01-19,8:00:00,obsr8586,S180353653,Incidental,P20,EBIRD,420,,,15,1,G12549791,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS57957564,2017-08-16 4:20:23,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,7,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Butte S Raptor route,L604160,P,39.4611135,-121.7237091,2008-01-16,8:00:00,obsr138410,S4201982,Traveling,P22,EBIRD,230,67,,2,0,,0,1,1,,part of Central Valley Winter Raptor Survey,
URN:CornellLabOfOrnithology:EBIRD:OBS57957224,2017-08-16 4:20:28,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,13,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Butte N Raptor route,L604156,P,39.8797766,-121.9191885,2008-01-17,8:00:00,obsr138410,S4201963,Traveling,P22,EBIRD,285,70,,2,0,,0,1,1,,part of Central Valley Winter Raptor Survey--,
URN:CornellLabOfOrnithology:EBIRD:OBS57957747,2017-08-16 4:25:29,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Butte S Raptor route,L604160,P,39.4611135,-121.7237091,2008-02-28,9:30:00,obsr138410,S4201989,Traveling,P22,EBIRD,285,67,,2,0,,0,1,0,,part of Central Valley Winter Raptor Survey,
URN:CornellLabOfOrnithology:EBIRD:OBS1944547736,2024-02-07 7:43:21,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Nelson Ave. (no forebay),L3508174,H,39.5230653,-121.6395292,2008-02-03,17:00:00,obsr53545,S160846953,Historical,P62,EBIRD,35,,,2,1,,0,1,0,,"Transcribed from Inman Gray Gallogly’s notes, with permission from Michael Gallogly, by Dan Scheiman, eBird profile https://ebird.org/ebird/profile/MTEzNTc4/",
URN:CornellLabOfOrnithology:EBIRD:OBS49514043,2022-10-21 9:10:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,3,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Llano Seco,L453210,P,39.5982814,-121.9132233,2008-02-17,8:30:00,obsr118388,S3578481,Traveling,P22,EBIRD,360,32.186,,6,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47848030,2020-09-05 1:30:55,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Sacramento River NWR--Llano Seco Unit (viewing platform),L419591,H,39.6049938,-121.9096184,2008-02-06,,obsr23114,S3490392,Incidental,P20,EBIRD,,,,,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47701650,2017-08-16 4:22:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Thermalito Afterbay,L455056,P,39.4937088,-121.6807938,2008-02-01,16:30:00,obsr118388,S3480986,Traveling,P22,EBIRD,60,0.402,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS693853119,2019-01-04 20:34:23,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,15,,,Shady Rest Day Use Area,L6844613,P,39.8478865,-121.3938779,2008-02-16,14:00:00,obsr263087,S51319545,Historical,P62,EBIRD,7,8.047,,1,0,,0,1,0,,"incidental sighings while driving along Highway 70 in vicinity of Shady Rest Day Use Area.  Sunny, mild.",
URN:CornellLabOfOrnithology:EBIRD:OBS47734404,2021-04-01 2:54:52,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Thermalito Afterbay (use specific hotspots when possible),L489492,H,39.4768831,-121.6739273,2008-02-03,9:00:00,obsr137612,S3482973,Traveling,P22,EBIRD,60,1.609,,2,1,,0,1,0,,"Western kingbird was found on Nelson Road, south of the North Thermalito Forebay on the portion of road that is unpaved.  Essentially between Hiway 70 and Wilbur Road along Nelson Road.  Rough legged hawks and a bald eagle there as well.",
URN:CornellLabOfOrnithology:EBIRD:OBS957779238,2022-11-08 23:22:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Potter Rd.,L11905637,H,39.7163934,-121.7778091,2008-02-15,8:29:00,obsr228071,S71606617,Traveling,P22,EBIRD,45,1.931,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS57957323,2017-08-16 4:24:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,5,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Butte N Raptor route,L604156,P,39.8797766,-121.9191885,2008-02-20,8:00:00,obsr138410,S4201968,Traveling,P22,EBIRD,280,70,,2,0,,0,1,0,,part of Central Valley Winter Raptor Survey,
URN:CornellLabOfOrnithology:EBIRD:OBS50322087,2021-03-25 13:09:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Sacramento River NWR--Llano Seco Unit (viewing platform),L419591,H,39.6049938,-121.9096184,2008-02-26,9:20:00,obsr145366,S3625092,Stationary,P21,EBIRD,210,0.805,121.4057,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS51105896,2021-03-25 13:09:07,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,US-CA_231,32,USFWS_768,,Sacramento River NWR--Llano Seco Unit (viewing platform),L419591,H,39.6049938,-121.9096184,2008-02-23,10:40:00,obsr146703,S3680394,Traveling,P22,EBIRD,100,64.372,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS51037436,2016-03-16 16:34:28,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Butte,US-CA-007,,32,,,Chico Airport,L505505,P,39.8132831,-121.8617249,2008-03-13,,obsr146703,S3676208,Incidental,P20,EBIRD,,,,4,1,,0,1,0,,,At my son's Tee Ball practice a mature Bald Eagle flew directly over the field about 20 feet above us!
URN:CornellLabOfOrnithology:EBIRD:OBS50753643,2013-06-11 17:39:49,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Butte,US-CA-007,,32,,,Hyw. 70 @ West Branch Bridge,L473664,P,39.6659709,-121.5314484,2008-03-06,,obsr118388,S3655957,Incidental,P20,EBIRD,,,,1,1,,0,1,0,,,
