GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS569390734,2018-01-25 19:32:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Alameda,US-CA-001,,32,,,"Alameda Creek Regional Trl, Fremont US-CA (37.5723,-121.9755)",L6751225,P,37.572329,-121.97555,2018-01-20,9:50:00,obsr333259,S42093369,Incidental,P20,EBIRD,,,,1,0,,0,1,0,,,"Adult. Landed along edge of gravel bar. Drinking from creek. After about 10 minutes, flew up and landed in a Eucalyptus grove on the south side of the creek."
URN:CornellLabOfOrnithology:EBIRD:OBS1939331554,2024-02-01 8:45:15,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Pacific Commons Linear Park,L791702,H,37.4951201,-121.9796026,2018-01-30,12:00:00,obsr291646,S160329918,Traveling,P22,EBIRD,60,1.609,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS568331809,2022-02-08 23:47:19,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Lake Chabot Marina,L3596343,P,37.71695,-122.10432,2018-01-16,15:53:00,obsr231136,S41982233,Traveling,P22,EBIRD,75,0.644,,1,1,,0,1,0,,Chilly and overcast,"4:35 PM, Ad on usual distant eucalyptus perch, (37.71746, -122.10443)"
URN:CornellLabOfOrnithology:EBIRD:OBS573018851,2024-09-09 22:52:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2018-01-27,8:31:00,obsr240280,S42390615,Traveling,P22,EBIRD,203,5.022,,20,1,G2908467,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563260282,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2018-01-02,8:00:00,obsr276807,S41561016,Traveling,P22,EBIRD,625,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571675650,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2018-01-27,7:38:00,obsr426344,S42281626,Traveling,P22,EBIRD,217,5.351,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567876021,2021-04-01 2:10:03,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Pacific Commons Linear Park,L791702,H,37.4951201,-121.9796026,2018-01-15,11:57:00,obsr294407,S41942626,Traveling,P22,EBIRD,114,2.065,,2,1,G2870340,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563361502,2024-09-09 22:49:58,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,32,,,Coyote Hills Regional Park,L216132,H,37.553764,-122.0875025,2018-01-02,12:45:00,obsr297774,S41569608,Traveling,P22,EBIRD,240,8.851,,1,1,,0,1,0,,Quarry Staging Area &gt; Muskrat Trail (Hill side) &gt; Soaproot Trail &gt; Red Hill Trail &gt; Bayview Trail (Bay side) &gt; Pelican Trail &gt; Alameda Creek Trail &gt; Bayview Trail (Marsh side) &gt; Lizard Rock Trail &gt; Chochenyo Trail &gt; Muskrat Trail,
URN:CornellLabOfOrnithology:EBIRD:OBS567607082,2024-09-09 22:52:00,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_154,,,,Hayward Regional Shoreline,L225431,H,37.6419316,-122.1517012,2018-01-14,14:10:00,obsr761571,S41920985,Traveling,P22,EBIRD,125,4.828,,1,1,,0,1,0,,I went from the Interpretive Center to Hayward Marsh. But I did not go out to the bay.,
URN:CornellLabOfOrnithology:EBIRD:OBS571794559,2024-09-09 22:51:59,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Shadow Cliffs Regional Park,L391767,H,37.6692148,-121.8406105,2018-01-27,8:30:00,obsr297774,S42291339,Traveling,P22,EBIRD,210,4.426,,20,1,,0,1,0,,OAS field trip led by Steve Huckbone and Kathy Robertson,
