GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS227580566,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Morrison Canyon rd,L2417541,P,37.570093,-121.9437361,2014-01-25,14:30:00,obsr240927,S16511086,Traveling,P22,EBIRD,120,6.437,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS224367747,2021-03-25 11:05:50,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Dyer Rd,L2508990,P,37.7397547,-121.6721249,2014-01-05,10:00:00,obsr34360,S16238548,Traveling,P22,EBIRD,30,4.828,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS227153764,2024-09-09 21:46:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L1248945,P,37.6011762,-121.6996765,2014-01-22,8:20:00,obsr276807,S16476649,Traveling,P22,EBIRD,180,3.219,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS224125146,2024-09-09 21:42:17,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,,,,Berkeley Pier,L458818,H,37.8614967,-122.3215139,2014-01-01,15:30:00,obsr317567,S16215604,Traveling,P22,EBIRD,90,2.993,,2,1,G762058,0,1,0,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1",
URN:CornellLabOfOrnithology:EBIRD:OBS223697872,2024-09-09 21:42:20,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,,,,Berkeley Pier,L458818,H,37.8614967,-122.3215139,2014-01-01,15:30:00,obsr317571,S16174143,Traveling,P22,EBIRD,90,2.993,,2,1,G762058,0,1,0,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1",
URN:CornellLabOfOrnithology:EBIRD:OBS233271959,2021-03-18 22:09:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2014-02-09,9:00:00,obsr34360,S16857705,Traveling,P22,EBIRD,90,3.219,,1,0,,0,1,0,,,Male and female at nest. Nest cleaning and repairs.
URN:CornellLabOfOrnithology:EBIRD:OBS235425481,2021-03-18 22:09:56,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Chabot Park San Leandro,L2885490,P,37.72989,-122.12929,2014-02-17,14:26:00,obsr231136,S17052618,Traveling,P22,EBIRD,120,1.931,,1,1,,0,1,0,,"Hazy sun, intermittent winds","3:40 PM, Perched pair adults (not nest), (37.73029, -122.12314)"
URN:CornellLabOfOrnithology:EBIRD:OBS235137080,2021-04-02 4:13:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Del Valle Regional Park,L274775,H,37.5851261,-121.6988182,2014-02-15,12:30:00,obsr206308,S17026174,Traveling,P22,EBIRD,90,3.219,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS236572276,2014-02-23 16:19:52,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,US-CA_140,32,,,Calaveras Reservoir (ALA Co.),L593991,H,37.48831,-121.8303108,2014-02-22,15:30:00,obsr172295,S17167063,Traveling,P22,EBIRD,60,16.093,,2,1,G810315,0,1,0,,With Judith Dunham,"Flying above the road-white head and tail, large bird with broad wings"
URN:CornellLabOfOrnithology:EBIRD:OBS233918447,2024-09-09 21:47:41,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Alameda,US-CA-001,,32,,,Lake Elizabeth,L452554,H,37.5478778,-121.9604301,2014-02-13,11:15:00,obsr175835,S16916054,Traveling,P22,EBIRD,125,4.023,,1,1,,0,1,0,,,
